run_id,method_id,checkpoint_id,training_updates,environment,pair,visit,evaluation_domain,stage,prediction_count,target_count,maximum_valid_pairs_50,maximum_valid_pairs_25,best_iou_mean,ar50,ar25,tp50,fp50,fn50,f1_50,tp25,fp25,fn25,f1_25
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,3,12,1,3,0.1284647228576685,0.08333333333333333,0.25,,,,,,,,
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,3,12,1,3,0.1284647228576685,0.08333333333333333,0.25,1,2,11,0.13333333333333333,3,0,9,0.4
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,29,12,2,5,0.256999058143696,0.16666666666666666,0.4166666666666667,2,27,10,0.0975609756097561,5,24,7,0.24390243902439024
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,22,10,1,4,0.15433548708145609,0.1,0.4,,,,,,,,
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,3,10,1,3,0.1243514807398581,0.1,0.3,,,,,,,,
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,3,10,1,3,0.12456580809488708,0.1,0.3,1,2,9,0.15384615384615385,3,0,7,0.46153846153846156
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,19,10,2,8,0.3322061695073923,0.2,0.8,2,17,8,0.13793103448275862,8,11,2,0.5517241379310345
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R0_RAW_ALL,71,14,0,1,0.07115046335041766,0.0,0.07142857142857142,,,,,,,,
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R1_ELIGIBLE,4,14,0,0,0.047943836304654416,0.0,0.0,,,,,,,,
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R2_EXCLUSIVE_QUERY,4,14,0,0,0.047943836304654416,0.0,0.0,0,4,14,0.0,0,4,14,0.0
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R3_FINAL_MAP,33,14,0,1,0.12151652553217963,0.0,0.07142857142857142,0,33,14,0.0,1,32,13,0.0425531914893617
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R0_RAW_ALL,30,14,0,0,0.035104956116179295,0.0,0.0,,,,,,,,
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R1_ELIGIBLE,3,14,0,0,0.034248385140944256,0.0,0.0,,,,,,,,
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R2_EXCLUSIVE_QUERY,3,14,0,0,0.034248385140944256,0.0,0.0,0,3,14,0.0,0,3,14,0.0
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R3_FINAL_MAP,23,14,0,2,0.1121727393093083,0.0,0.14285714285714285,0,23,14,0.0,2,21,12,0.10810810810810811
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,71,12,1,5,0.24475720601563108,0.08333333333333333,0.4166666666666667,,,,,,,,
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,4,12,1,4,0.17103202502351952,0.08333333333333333,0.3333333333333333,,,,,,,,
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,4,12,1,4,0.17103202502351952,0.08333333333333333,0.3333333333333333,1,3,11,0.125,4,0,8,0.5
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,25,12,2,7,0.3027730673070425,0.16666666666666666,0.5833333333333334,2,23,10,0.10810810810810811,7,18,5,0.3783783783783784
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,30,10,0,1,0.10193743813106367,0.0,0.1,,,,,,,,
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,3,10,0,1,0.09903130186158572,0.0,0.1,,,,,,,,
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,3,10,0,1,0.09903130186158572,0.0,0.1,0,3,10,0.0,1,2,9,0.15384615384615385
20260908_scene0109_obs_full_train1000_dev_v2,OBS_FULL,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,19,10,1,6,0.2870082000958918,0.1,0.6,1,18,9,0.06896551724137931,6,13,4,0.41379310344827586
