optimizer_update,total,loss_ce,loss_mask,loss_dice,loss_region,loss_consistency,mean_micro_loss,gradient_norm_before_clip,optimizer_group_0_gradient_norm,optimizer_group_1_gradient_norm,all_gradients_finite
545,18.974441528320312,0.001999718602746725,0.020963815972208977,0.4453994929790497,1.8779202699661255,2.0736207962036133,18.94135284423828,17.96710968017578,0.9918611626731116,0.12732347342016165,True
546,19.0186710357666,0.0017710132524371147,0.020044177770614624,0.4351813495159149,1.8689719438552856,2.085963010787964,18.990015983581543,12.945385932922363,0.9825467536017313,0.1860157226756212,True
547,18.93202781677246,0.002207332057878375,0.02048168145120144,0.43116098642349243,1.8784462213516235,1.887018084526062,18.902121543884277,307.5936584472656,0.9958451610025711,0.09106248940228712,True
548,18.883949279785156,0.0022873340640217066,0.020068857818841934,0.43684837222099304,1.8825935125350952,1.9078035354614258,18.893568992614746,27.488401412963867,0.9897352792387112,0.14291215656847664,True
549,19.03675079345703,0.006496543530374765,0.02128664217889309,0.4552185535430908,1.8820223808288574,1.910280704498291,18.949196815490723,13.444746017456055,0.9942760391303654,0.10684095451081697,True
550,19.143991470336914,0.002456350950524211,0.020756028592586517,0.4343329966068268,1.881430745124817,2.064100742340088,19.190117835998535,355.080810546875,0.997451110270183,0.07135377749407117,True
551,19.027803421020508,0.030629577115178108,0.020746156573295593,0.44116267561912537,1.873091220855713,2.207274913787842,19.104132652282715,41.70330810546875,0.9963739953182377,0.08508102959776462,True
552,18.870471954345703,0.0023224344477057457,0.020559081807732582,0.4459347724914551,1.881059169769287,2.0363028049468994,18.95330238342285,15.447129249572754,0.9869355680716801,0.16111553223452948,True
553,19.050413131713867,0.0016885151853784919,0.020219245925545692,0.43620410561561584,1.8550641536712646,1.9968221187591553,18.974574089050293,15.15163516998291,0.9755810818833855,0.21963894415453714,True
554,18.95610237121582,0.0020322187338024378,0.02022400125861168,0.4377010464668274,1.8856196403503418,1.9496954679489136,19.031694412231445,14.674095153808594,0.9851962558556917,0.17143034999381815,True
555,18.8751277923584,0.0022880681790411472,0.020454801619052887,0.4377685487270355,1.8854916095733643,1.9470714330673218,18.937950134277344,24.378137588500977,0.9957752787618883,0.09182213047818563,True
556,19.04703140258789,0.0020898538641631603,0.02087155357003212,0.45122838020324707,1.8930386304855347,1.9039835929870605,18.957436561584473,28.043914794921875,0.9859693313855337,0.16692645586200905,True
557,19.089160919189453,0.0018826288869604468,0.020123863592743874,0.4441462457180023,1.8904235363006592,2.0367958545684814,19.040454864501953,27.397035598754883,0.995615698540809,0.09353740652348598,True
558,18.84025764465332,0.002221520757302642,0.01990651525557041,0.4298032820224762,1.8504794836044312,1.964206576347351,18.8787260055542,15.319814682006836,0.9681777817761121,0.2502632012053714,True
559,18.794597625732422,0.002444124547764659,0.020352495834231377,0.44297534227371216,1.8694895505905151,1.9371391534805298,18.836583137512207,17.343013763427734,0.9883795636799039,0.15200548542824255,True
560,18.91585350036621,0.0017956697847694159,0.02078322507441044,0.4654640257358551,1.869763970375061,1.8180137872695923,18.889684677124023,13.10861587524414,0.9881000479855825,0.15381209817762284,True
561,18.7044620513916,0.00233649555593729,0.020390750840306282,0.4255355894565582,1.8637940883636475,1.8540055751800537,18.732680320739746,18.978055953979492,0.9958574485620681,0.09092724312161836,True
562,19.032358169555664,0.0048000686801970005,0.01915474608540535,0.4243510365486145,1.8695523738861084,1.8604404926300049,18.94704818725586,100.56156158447266,0.9937327724008279,0.11178203684694382,True
563,18.857107162475586,0.001864885212853551,0.020059918984770775,0.43213292956352234,1.8449029922485352,2.065412998199463,18.85694694519043,32.79852294921875,0.989725864645557,0.14297852473939382,True
564,18.88752555847168,0.0024164272472262383,0.01976141147315502,0.4263423979282379,1.8639018535614014,2.101093292236328,18.826443672180176,21.647205352783203,0.9932339668976993,0.11613035433646766,True
565,18.70332145690918,0.002608734415844083,0.019792718812823296,0.42392587661743164,1.8594694137573242,1.95039963722229,18.774271965026855,16.00926399230957,0.9901665960812427,0.1398924625768154,True
566,18.743242263793945,0.0026407206896692514,0.020687883719801903,0.42616182565689087,1.8650364875793457,1.8888264894485474,18.86787700653076,12.735827445983887,0.9659206983611531,0.25883766118568025,True
567,18.735395431518555,0.0031582636293023825,0.02017456851899624,0.4261515736579895,1.856819987297058,1.8379604816436768,18.782594680786133,15.4027099609375,0.9921953117901403,0.12469349610084805,True
568,18.922592163085938,0.002396736526861787,0.020479846745729446,0.43131572008132935,1.8640495538711548,1.954539179801941,18.831374168395996,25.433746337890625,0.9839489329895016,0.1784499246154802,True
