pair_id,visit_id,gt_instance_id,change_type,full_gt_voxels,sensor_visible_gt_voxels,sensor_visibility_status,d_intersection_voxels,best_atomic_id,best_atomic_iou,best_atomic_precision,best_atomic_recall,second_atomic_iou,union_oracle_iou,union_search_exact,union_candidate_count,union_member_ids,split_oracle_iou,best_raw_mask_iou,best_raw_query_id,best_raw_query_score,best_confident_mask_iou,provisional_failure_type,D_coverage,D_owned_coverage,D_supported_coverage,final_P2_iou
scene0459_00-scene0459_01,1,38,rigid,530,,NOT_COMPUTED,6,ovimap:99,0.004658385093167702,0.02564102564102564,0.005660377358490566,0.003003003003003003,0.007017543859649123,True,3,"[""ovimap:93"",""ovimap:99"",""ovimap:101""]",0.011320754716981131,0.0066050198150594455,query_0026,0.9990803599357605,0.0066050198150594455,mixed,0.011320754716981131,0.011320754716981131,0.011320754716981131,0.0066050198150594455
scene0459_00-scene0459_01,1,39,rigid,570,,NOT_COMPUTED,161,ovimap:93,0.1346153846153846,0.6086956521739131,0.14736842105263157,0.09744408945686901,0.21029411764705883,True,6,"[""ovimap:93"",""ovimap:99""]",0.2824561403508772,0.2042042042042042,query_0026,0.9990803599357605,0.2042042042042042,mixed,0.2824561403508772,0.2824561403508772,0.2631578947368421,0.2042042042042042
scene0459_00-scene0459_01,1,40,rigid,440,,NOT_COMPUTED,169,ovimap:79,0.18089430894308944,0.6312056737588653,0.20227272727272727,0.12156862745098039,0.2615658362989324,True,5,"[""ovimap:79"",""ovimap:106""]",0.3840909090909091,0.23703703703703705,query_0097,0.996416449546814,0.23703703703703705,mixed,0.3840909090909091,0.3840909090909091,0.32727272727272727,0.23703703703703705
scene0459_00-scene0459_01,1,41,unchanged_or_unknown,547,,NOT_COMPUTED,51,ovimap:78,0.01828029790115098,0.02821316614420063,0.04936014625228519,0.009693053311793215,0.02130406714009038,True,4,"[""ovimap:78"",""ovimap:101""]",0.09323583180987204,0.014470677837014471,query_0041,0.2749868929386139,0.0,mixed,0.09323583180987204,0.09323583180987204,0.09140767824497258,0.029411764705882353
scene0459_00-scene0459_01,1,42,unchanged_or_unknown,474,,NOT_COMPUTED,114,ovimap:96,0.15135135135135136,0.509090909090909,0.17721518987341772,0.021374045801526718,0.15135135135135136,True,3,"[""ovimap:96""]",0.24050632911392406,0.13214285714285715,query_0016,0.8601449131965637,0.13214285714285715,mixed,0.24050632911392406,0.24050632911392406,0.22573839662447256,0.13214285714285715
scene0459_00-scene0459_01,1,43,unchanged_or_unknown,862,,NOT_COMPUTED,397,ovimap:97,0.24849007765314926,0.49230769230769234,0.33410672853828305,0.07875,0.2504288164665523,True,4,"[""ovimap:97"",""ovimap:113""]",0.4605568445475638,0.023023023023023025,query_0016,0.8601449131965637,0.023023023023023025,mixed,0.4605568445475638,0.4605568445475638,0.45591647331786544,0.24675324675324675
scene0459_00-scene0459_01,1,44,unchanged_or_unknown,95,,NOT_COMPUTED,0,ovimap:1,0.0,0.0,0.0,0.0,,True,0,[],0.0,0.0,query_0026,0.9990803599357605,0.0,mixed,0.0,0.0,0.0,0.0
scene0459_00-scene0459_01,1,46,unchanged_or_unknown,385,,NOT_COMPUTED,0,ovimap:1,0.0,0.0,0.0,0.0,,True,0,[],0.0,0.0,query_0026,0.9990803599357605,0.0,mixed,0.0,0.0,0.0,0.0
scene0459_00-scene0459_01,1,47,unchanged_or_unknown,832,,NOT_COMPUTED,118,ovimap:48,0.07089947089947089,0.37222222222222223,0.08052884615384616,0.017937219730941704,0.07089947089947089,True,5,"[""ovimap:48""]",0.14182692307692307,0.04501607717041801,query_0067,0.5827171206474304,0.04501607717041801,mixed,0.14182692307692307,0.14182692307692307,0.09735576923076923,0.045064377682403435
scene0459_00-scene0459_01,1,48,unchanged_or_unknown,322,,NOT_COMPUTED,22,ovimap:32,0.010036496350364963,0.011627906976744186,0.06832298136645963,0.0,0.010036496350364963,True,1,"[""ovimap:32""]",0.06832298136645963,0.0,query_0026,0.9990803599357605,0.0,mixed,0.06832298136645963,0.06832298136645963,0.021739130434782608,0.010036496350364963
scene0459_00-scene0459_01,1,49,unchanged_or_unknown,398,,NOT_COMPUTED,0,ovimap:1,0.0,0.0,0.0,0.0,,True,0,[],0.0,0.0,query_0026,0.9990803599357605,0.0,mixed,0.0,0.0,0.0,0.0
scene0459_00-scene0459_01,1,54,unchanged_or_unknown,323,,NOT_COMPUTED,13,ovimap:4,0.006809848088004191,0.008130081300813009,0.04024767801857585,0.004178272980501393,0.006809848088004191,True,2,"[""ovimap:4""]",0.04024767801857585,0.0,query_0026,0.9990803599357605,0.0,mixed,0.04024767801857585,0.04024767801857585,0.04024767801857585,0.006809848088004191
scene0459_00-scene0459_01,1,55,unchanged_or_unknown,4879,,NOT_COMPUTED,216,ovimap:87,0.013970171795355861,0.15040650406504066,0.015167042426726788,0.00749400479616307,0.019362045426337345,True,9,"[""ovimap:11"",""ovimap:82"",""ovimap:87"",""ovimap:97"",""ovimap:146""]",0.044271367083418736,0.0,query_0026,0.9990803599357605,0.0,mixed,0.044271367083418736,0.044271367083418736,0.03176880508300881,0.013970171795355861
scene0459_00-scene0459_01,1,57,unchanged_or_unknown,27,,NOT_COMPUTED,16,ovimap:97,0.026845637583892617,0.02735042735042735,0.5925925925925926,0.0,0.026845637583892617,True,1,"[""ovimap:97""]",0.5925925925925926,0.0,query_0026,0.9990803599357605,0.0,mixed,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.027164685908319185
scene0459_00-scene0459_01,1,58,unchanged_or_unknown,1011,,NOT_COMPUTED,349,ovimap:141,0.10948905109489052,0.24962178517397882,0.1632047477744807,0.03237156931738212,0.11006781429316641,True,7,"[""ovimap:66"",""ovimap:141""]",0.34520276953511375,0.0,query_0026,0.9990803599357605,0.0,mixed,0.34520276953511375,0.34520276953511375,0.18397626112759644,0.10948905109489052
scene0459_00-scene0459_01,1,59,unchanged_or_unknown,288,,NOT_COMPUTED,84,ovimap:148,0.10512820512820513,0.2867132867132867,0.1423611111111111,0.03137254901960784,0.10512820512820513,True,6,"[""ovimap:148""]",0.2916666666666667,0.006445672191528545,query_0020,0.899074375629425,0.006445672191528545,mixed,0.2916666666666667,0.2916666666666667,0.17708333333333334,0.10512820512820513
scene0459_00-scene0459_01,1,60,unchanged_or_unknown,303,,NOT_COMPUTED,126,ovimap:53,0.02380502550538447,0.024628616106333073,0.4158415841584158,0.0,0.02380502550538447,True,1,"[""ovimap:53""]",0.4158415841584158,0.0,query_0026,0.9990803599357605,0.0,mixed,0.4158415841584158,0.4158415841584158,0.0,0.02426810477657935
scene0459_00-scene0459_01,1,68,unchanged_or_unknown,486,,NOT_COMPUTED,125,ovimap:53,0.022822713164140952,0.024433150899139954,0.257201646090535,0.0076045627376425855,0.022822713164140952,True,3,"[""ovimap:53""]",0.257201646090535,0.07753623188405798,query_0087,0.017387058585882187,0.009655172413793104,mixed,0.257201646090535,0.257201646090535,0.24074074074074073,0.0230611865352427
scene0459_00-scene0459_01,1,69,unchanged_or_unknown,17,,NOT_COMPUTED,9,ovimap:32,0.004736842105263158,0.0047568710359408035,0.5294117647058824,0.0,0.004736842105263158,True,1,"[""ovimap:32""]",0.5294117647058824,0.0,query_0026,0.9990803599357605,0.0,mixed,0.5294117647058824,0.5294117647058824,0.0,0.004736842105263158
scene0459_00-scene0459_01,1,70,unchanged_or_unknown,51,,NOT_COMPUTED,0,ovimap:1,0.0,0.0,0.0,0.0,,True,0,[],0.0,0.0,query_0026,0.9990803599357605,0.0,mixed,0.0,0.0,0.0,0.0
scene0459_00-scene0459_01,1,71,unchanged_or_unknown,594,,NOT_COMPUTED,277,ovimap:66,0.3092269326683292,0.543859649122807,0.4175084175084175,0.020982142857142855,0.3092269326683292,True,4,"[""ovimap:66""]",0.4663299663299663,0.0030337504740235114,query_0039,0.016743065789341927,0.001991040318566451,mixed,0.4663299663299663,0.4663299663299663,0.3653198653198653,0.3092269326683292
scene0459_00-scene0459_01,1,72,removed,166,,NOT_COMPUTED,32,ovimap:39,0.08021390374331551,0.4166666666666667,0.09036144578313253,0.00684931506849315,0.08021390374331551,True,3,"[""ovimap:39""]",0.1927710843373494,0.07526881720430108,query_0068,0.007665486540645361,0.0707070707070707,mixed,0.1927710843373494,0.1927710843373494,0.08433734939759036,0.07526881720430108
scene0459_00-scene0459_01,1,73,unchanged_or_unknown,179,,NOT_COMPUTED,1,ovimap:10,0.005405405405405406,0.14285714285714285,0.00558659217877095,0.0,0.005405405405405406,True,1,"[""ovimap:10""]",0.00558659217877095,0.0,query_0026,0.9990803599357605,0.0,mixed,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.005405405405405406
scene0459_00-scene0459_01,1,74,unchanged_or_unknown,268,,NOT_COMPUTED,8,ovimap:33,0.006688963210702341,0.06060606060606061,0.007462686567164179,0.006042296072507553,0.007374631268436578,True,3,"[""ovimap:6"",""ovimap:33""]",0.029850746268656716,0.0,query_0026,0.9990803599357605,0.0,mixed,0.029850746268656716,0.029850746268656716,0.026119402985074626,0.006688963210702341
