canonical_source_row,x,y,z,native_id,final_id,diagnostic_GT_id,category
392671,-8.800239562988281,-5.394999980926514,4.014999866485596,4,4,-1,GT_unmatched
392674,-8.800359725952148,-5.385000228881836,4.014999866485596,4,4,-1,GT_unmatched
392675,-8.800239562988281,-5.394999980926514,4.014999866485596,4,4,-1,GT_unmatched
392677,-8.800359725952148,-5.385000228881836,4.014999866485596,4,4,-1,GT_unmatched
392680,-8.800950050354004,-5.375,4.014999866485596,4,4,-1,GT_unmatched
392681,-8.800359725952148,-5.385000228881836,4.014999866485596,4,4,-1,GT_unmatched
392683,-8.800950050354004,-5.375,4.014999866485596,4,4,-1,GT_unmatched
392686,-8.800950050354004,-5.364999771118164,4.014999866485596,4,4,-1,GT_unmatched
392687,-8.800950050354004,-5.375,4.014999866485596,4,4,-1,GT_unmatched
392689,-8.800950050354004,-5.364999771118164,4.014999866485596,4,4,-1,GT_unmatched
392692,-8.800789833068848,-5.355000019073486,4.014999866485596,4,4,-1,GT_unmatched
392693,-8.800950050354004,-5.364999771118164,4.014999866485596,4,4,-1,GT_unmatched
392695,-8.800789833068848,-5.355000019073486,4.014999866485596,4,4,-1,GT_unmatched
687266,-9.984999656677246,-6.795000076293945,4.298880100250244,4,4,-1,GT_unmatched
960696,-8.801759719848633,-7.394999980926514,4.005000114440918,4,4,-1,GT_unmatched
960699,-8.801759719848633,-7.394999980926514,4.005000114440918,4,4,-1,GT_unmatched
960702,-8.801619529724121,-7.385000228881836,4.005000114440918,4,4,-1,GT_unmatched
960704,-8.801759719848633,-7.394999980926514,4.005000114440918,4,4,-1,GT_unmatched
960705,-8.801619529724121,-7.385000228881836,4.005000114440918,4,4,-1,GT_unmatched
960708,-8.802109718322754,-7.375,4.005000114440918,4,4,-1,GT_unmatched
960710,-8.801619529724121,-7.385000228881836,4.005000114440918,4,4,-1,GT_unmatched
