optimizer_update,total,loss_ce,loss_mask,loss_dice,loss_region,loss_consistency,micro_step_pair_ids,pair_exposure_counts,effective_instance_targets,effective_valid_model_rows,effective_valid_regions,mean_micro_loss,gradient_norm_before_clip,optimizer_group_0_gradient_norm,optimizer_group_1_gradient_norm,all_gradients_finite
448,26.107757568359375,0.012647002469748259,0.030441630631685257,0.653594583272934,2.4800184965133667,1.9420289993286133,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 150, ""scene0063_00-scene0063_02"": 149, ""scene0078_00-scene0078_01"": 149, ""scene0147_00-scene0147_01"": 149, ""scene0156_00-scene0156_01"": 149, ""scene0201_00-scene0201_01"": 150}",59,53074,297,26.107757568359375,17.3901424407959,0.9841611471903984,0.177274797847176,True
449,26.423562049865723,0.03456462547183037,0.039369529113173485,0.5726955533027649,2.697436809539795,2.329608678817749,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 150, ""scene0063_00-scene0063_02"": 150, ""scene0078_00-scene0078_01"": 149, ""scene0147_00-scene0147_01"": 150, ""scene0156_00-scene0156_01"": 149, ""scene0201_00-scene0201_01"": 150}",60,35727,191,26.423562049865723,30.777587890625,0.9669530313542551,0.25495435024490276,True
450,26.548114776611328,0.017163733020424843,0.031062332913279533,0.6413411200046539,3.1837449073791504,2.255589246749878,scene0078_00-scene0078_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 150, ""scene0063_00-scene0063_02"": 150, ""scene0078_00-scene0078_01"": 150, ""scene0147_00-scene0147_01"": 150, ""scene0156_00-scene0156_01"": 150, ""scene0201_00-scene0201_01"": 150}",60,83540,264,26.548114776611328,56.869815826416016,0.989737405661555,0.14289783005805745,True
451,26.12199592590332,0.007896626833826303,0.03498159162700176,0.6153216063976288,3.1914552450180054,2.1984362602233887,scene0156_00-scene0156_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 151, ""scene0063_00-scene0063_02"": 150, ""scene0078_00-scene0078_01"": 150, ""scene0147_00-scene0147_01"": 150, ""scene0156_00-scene0156_01"": 151, ""scene0201_00-scene0201_01"": 150}",54,79453,307,26.12199592590332,44.46780776977539,0.9866525447895167,0.1628400639339164,True
452,27.062493324279785,0.02154900413006544,0.03397426940500736,0.6633966863155365,2.5999048948287964,2.0549514293670654,scene0201_00-scene0201_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 151, ""scene0063_00-scene0063_02"": 151, ""scene0078_00-scene0078_01"": 150, ""scene0147_00-scene0147_01"": 150, ""scene0156_00-scene0156_01"": 151, ""scene0201_00-scene0201_01"": 151}",65,39716,236,27.062493324279785,29.110361099243164,0.9790882004800716,0.2034355352980168,True
453,25.44976043701172,0.03218510374426842,0.03370997216552496,0.5936671495437622,2.56651508808136,2.0709118843078613,scene0147_00-scene0147_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 151, ""scene0063_00-scene0063_02"": 151, ""scene0078_00-scene0078_01"": 151, ""scene0147_00-scene0147_01"": 151, ""scene0156_00-scene0156_01"": 151, ""scene0201_00-scene0201_01"": 151}",60,53172,209,25.44976043701172,18.220626831054688,0.970489623876629,0.24114203767179693,True
454,25.652971267700195,0.028929999098181725,0.03953634388744831,0.5733744204044342,2.6930794715881348,2.2897943258285522,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 151, ""scene0063_00-scene0063_02"": 152, ""scene0078_00-scene0078_01"": 151, ""scene0147_00-scene0147_01"": 152, ""scene0156_00-scene0156_01"": 151, ""scene0201_00-scene0201_01"": 151}",60,35727,191,25.652971267700195,456.9898681640625,0.992192955946793,0.12471215160549029,True
455,26.60749626159668,0.010715946089476347,0.03128242399543524,0.6471650302410126,3.263610363006592,2.085031032562256,scene0201_00-scene0201_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 151, ""scene0063_00-scene0063_02"": 152, ""scene0078_00-scene0078_01"": 151, ""scene0147_00-scene0147_01"": 152, ""scene0156_00-scene0156_01"": 152, ""scene0201_00-scene0201_01"": 152}",73,90157,298,26.60749626159668,17.706058502197266,0.9681147857623688,0.25050668699804846,True
456,25.653179168701172,0.016097279032692313,0.030398796312510967,0.6520734131336212,2.3482859134674072,1.662387728691101,scene0001_00-scene0001_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 152, ""scene0063_00-scene0063_02"": 152, ""scene0078_00-scene0078_01"": 152, ""scene0147_00-scene0147_01"": 152, ""scene0156_00-scene0156_01"": 152, ""scene0201_00-scene0201_01"": 152}",46,46457,263,25.653179168701172,21.88455581665039,0.9543509805851036,0.2986873121307521,True
457,26.06615447998047,0.030043989419937134,0.03242112789303064,0.6059798896312714,2.6547062397003174,2.0727177262306213,scene0147_00-scene0147_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 152, ""scene0063_00-scene0063_02"": 152, ""scene0078_00-scene0078_01"": 152, ""scene0147_00-scene0147_01"": 153, ""scene0156_00-scene0156_01"": 152, ""scene0201_00-scene0201_01"": 153}",73,59789,243,26.06615447998047,64.89492797851562,0.992267198308864,0.12411985880025296,True
458,26.653325080871582,0.01555277407169342,0.03792494907975197,0.6196804344654083,3.329840660095215,2.3490915298461914,scene0156_00-scene0156_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 152, ""scene0063_00-scene0063_02"": 153, ""scene0078_00-scene0078_01"": 152, ""scene0147_00-scene0147_01"": 153, ""scene0156_00-scene0156_01"": 153, ""scene0201_00-scene0201_01"": 153}",60,66095,246,26.653325080871582,1065.9669189453125,0.9979586984175136,0.06386241352293487,True
459,25.336732864379883,0.008940493687987328,0.03075570985674858,0.6472031474113464,2.340997576713562,1.8012853860855103,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 153, ""scene0063_00-scene0063_02"": 153, ""scene0078_00-scene0078_01"": 153, ""scene0147_00-scene0147_01"": 153, ""scene0156_00-scene0156_01"": 153, ""scene0201_00-scene0201_01"": 153}",46,46457,263,25.336732864379883,25.48050880432129,0.9991790623317853,0.04050698413297081,True
460,25.92638874053955,0.012624619528651237,0.030791842378675938,0.6572358012199402,2.4604915380477905,1.8377848863601685,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 154, ""scene0063_00-scene0063_02"": 153, ""scene0078_00-scene0078_01"": 153, ""scene0147_00-scene0147_01"": 153, ""scene0156_00-scene0156_01"": 153, ""scene0201_00-scene0201_01"": 154}",59,53074,297,25.92638874053955,34.93633270263672,0.9976692573058505,0.06823591548374018,True
461,26.246000289916992,0.035494331270456314,0.038931259885430336,0.5721361041069031,2.6880074739456177,2.29141104221344,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 154, ""scene0063_00-scene0063_02"": 154, ""scene0078_00-scene0078_01"": 153, ""scene0147_00-scene0147_01"": 154, ""scene0156_00-scene0156_01"": 153, ""scene0201_00-scene0201_01"": 154}",60,35727,191,26.246000289916992,37.14621353149414,0.9871973093197672,0.15950366014602008,True
462,26.402226448059082,0.012015778571367264,0.031112161464989185,0.6380685269832611,3.2202929258346558,2.02861088514328,scene0156_00-scene0156_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 154, ""scene0063_00-scene0063_02"": 154, ""scene0078_00-scene0078_01"": 154, ""scene0147_00-scene0147_01"": 154, ""scene0156_00-scene0156_01"": 154, ""scene0201_00-scene0201_01"": 154}",60,83540,264,26.402226448059082,97.76509094238281,0.986705584287804,0.1625185649280617,True
463,25.935982704162598,0.039872417226433754,0.038953788578510284,0.5714554488658905,2.701050043106079,2.4075032472610474,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 154, ""scene0063_00-scene0063_02"": 155, ""scene0078_00-scene0078_01"": 154, ""scene0147_00-scene0147_01"": 155, ""scene0156_00-scene0156_01"": 154, ""scene0201_00-scene0201_01"": 154}",60,35727,191,25.935982704162598,278.7501220703125,0.9968752384978864,0.07899308030896592,True
464,27.16395378112793,0.03625250491313636,0.0317889042198658,0.6435759961605072,3.3547260761260986,2.306660771369934,scene0156_00-scene0156_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 154, ""scene0063_00-scene0063_02"": 155, ""scene0078_00-scene0078_01"": 154, ""scene0147_00-scene0147_01"": 155, ""scene0156_00-scene0156_01"": 155, ""scene0201_00-scene0201_01"": 155}",73,90157,298,27.16395378112793,128.31387329101562,0.998762114426714,0.04974210828168303,True
465,25.657925605773926,0.02662407886236906,0.029624884016811848,0.6447744071483612,2.3299607038497925,1.8374019861221313,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 155, ""scene0063_00-scene0063_02"": 155, ""scene0078_00-scene0078_01"": 155, ""scene0147_00-scene0147_01"": 155, ""scene0156_00-scene0156_01"": 155, ""scene0201_00-scene0201_01"": 155}",46,46457,263,25.657925605773926,35.19316101074219,0.9843015605900013,0.17649447091535556,True
466,26.384663581848145,0.018156232312321663,0.034890346229076385,0.6512192785739899,2.4781839847564697,2.2283210158348083,scene0063_00-scene0063_02|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 155, ""scene0063_00-scene0063_02"": 156, ""scene0078_00-scene0078_01"": 156, ""scene0147_00-scene0147_01"": 155, ""scene0156_00-scene0156_01"": 155, ""scene0201_00-scene0201_01"": 155}",52,33099,202,26.384663581848145,19.73484230041504,0.9622626280927693,0.2721222693332537,True
467,26.030787467956543,0.008428837405517697,0.030126930214464664,0.6465491652488708,2.445518732070923,1.8517476320266724,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 156, ""scene0063_00-scene0063_02"": 156, ""scene0078_00-scene0078_01"": 156, ""scene0147_00-scene0147_01"": 155, ""scene0156_00-scene0156_01"": 155, ""scene0201_00-scene0201_01"": 156}",59,53074,297,26.030787467956543,63.166378021240234,0.9946351238497461,0.10344482119389237,True
468,25.73606014251709,0.017170763108879328,0.03594082593917847,0.5637236535549164,3.4044021368026733,2.6194536685943604,scene0156_00-scene0156_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 156, ""scene0063_00-scene0063_02"": 156, ""scene0078_00-scene0078_01"": 156, ""scene0147_00-scene0147_01"": 156, ""scene0156_00-scene0156_01"": 156, ""scene0201_00-scene0201_01"": 156}",68,86168,253,25.73606014251709,46.99906921386719,0.9927688695431305,0.12004127536725054,True
469,26.826895713806152,0.022117185639217496,0.040413010865449905,0.6221560537815094,3.3657681941986084,2.3845369815826416,scene0063_00-scene0063_02|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 156, ""scene0063_00-scene0063_02"": 157, ""scene0078_00-scene0078_01"": 156, ""scene0147_00-scene0147_01"": 156, ""scene0156_00-scene0156_01"": 157, ""scene0201_00-scene0201_01"": 156}",60,66095,246,26.826895713806152,22.50925064086914,0.9692361747738665,0.24613233464911857,True
470,24.823667526245117,0.019882444059476256,0.03617770038545132,0.5642305910587311,2.5292859077453613,2.4370360374450684,scene0001_00-scene0001_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 157, ""scene0063_00-scene0063_02"": 157, ""scene0078_00-scene0078_01"": 156, ""scene0147_00-scene0147_01"": 157, ""scene0156_00-scene0156_01"": 157, ""scene0201_00-scene0201_01"": 156}",54,49085,252,24.823667526245117,21.995576858520508,0.9881236862696593,0.1536601315988395,True
471,26.40837001800537,0.014103487133979797,0.026646831072866917,0.6733638048171997,2.4420245885849,1.9478923678398132,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 157, ""scene0063_00-scene0063_02"": 157, ""scene0078_00-scene0078_01"": 157, ""scene0147_00-scene0147_01"": 157, ""scene0156_00-scene0156_01"": 157, ""scene0201_00-scene0201_01"": 157}",65,57161,254,26.40837001800537,18.896818161010742,0.9966672631227602,0.08157219731187391,True
472,26.863361358642578,0.018644836265593767,0.03902295231819153,0.6244985461235046,3.3349324464797974,2.464419960975647,scene0156_00-scene0156_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 157, ""scene0063_00-scene0063_02"": 158, ""scene0078_00-scene0078_01"": 157, ""scene0147_00-scene0147_01"": 157, ""scene0156_00-scene0156_01"": 158, ""scene0201_00-scene0201_01"": 157}",60,66095,246,26.863361358642578,27.948421478271484,0.969324404919941,0.24578452004201956,True
473,25.942057609558105,0.01023400784470141,0.030607464723289013,0.6542526185512543,2.4638277292251587,1.9701385498046875,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 158, ""scene0063_00-scene0063_02"": 158, ""scene0078_00-scene0078_01"": 157, ""scene0147_00-scene0147_01"": 157, ""scene0156_00-scene0156_01"": 158, ""scene0201_00-scene0201_01"": 158}",59,53074,297,25.942057609558105,15.5287446975708,0.990829705840198,0.1351163427684055,True
474,25.23105525970459,0.02452829945832491,0.031611683778464794,0.5954601764678955,2.5492067337036133,2.2077288031578064,scene0147_00-scene0147_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 158, ""scene0063_00-scene0063_02"": 158, ""scene0078_00-scene0078_01"": 158, ""scene0147_00-scene0147_01"": 158, ""scene0156_00-scene0156_01"": 158, ""scene0201_00-scene0201_01"": 158}",60,53172,209,25.23105525970459,17.155317306518555,0.9713647828168165,0.23759271964173756,True
475,25.792926788330078,0.038034193217754364,0.03997316211462021,0.566076010465622,2.6921502351760864,2.499188542366028,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 158, ""scene0063_00-scene0063_02"": 159, ""scene0078_00-scene0078_01"": 158, ""scene0147_00-scene0147_01"": 159, ""scene0156_00-scene0156_01"": 158, ""scene0201_00-scene0201_01"": 158}",60,35727,191,25.792926788330078,40.352237701416016,0.9940520466787448,0.10890545467107197,True
476,25.697498321533203,0.006265570176765323,0.03304252400994301,0.6106942594051361,3.169487714767456,2.246590554714203,scene0156_00-scene0156_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 159, ""scene0063_00-scene0063_02"": 159, ""scene0078_00-scene0078_01"": 158, ""scene0147_00-scene0147_01"": 159, ""scene0156_00-scene0156_01"": 159, ""scene0201_00-scene0201_01"": 158}",54,79453,307,25.697498321533203,73.48873138427734,0.9990772157479219,0.04294917163491843,True
477,26.71900177001953,0.013790432829409838,0.027796066366136074,0.6774334907531738,2.4516422748565674,2.069371461868286,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 159, ""scene0063_00-scene0063_02"": 159, ""scene0078_00-scene0078_01"": 159, ""scene0147_00-scene0147_01"": 159, ""scene0156_00-scene0156_01"": 159, ""scene0201_00-scene0201_01"": 159}",65,57161,254,26.71900177001953,19.477787017822266,0.9828070688734032,0.18463459958367404,True
478,25.818984031677246,0.007488517789170146,0.028848902322351933,0.6514027118682861,2.4695290327072144,1.8885993957519531,scene0001_00-scene0001_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 160, ""scene0063_00-scene0063_02"": 159, ""scene0078_00-scene0078_01"": 159, ""scene0147_00-scene0147_01"": 159, ""scene0156_00-scene0156_01"": 159, ""scene0201_00-scene0201_01"": 160}",59,53074,297,25.818984031677246,20.354793548583984,0.9715208636368872,0.2369536182821817,True
479,25.57270050048828,0.02512642228975892,0.03204104211181402,0.5907573103904724,2.5450007915496826,2.0753135085105896,scene0078_00-scene0078_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 160, ""scene0063_00-scene0063_02"": 159, ""scene0078_00-scene0078_01"": 160, ""scene0147_00-scene0147_01"": 160, ""scene0156_00-scene0156_01"": 159, ""scene0201_00-scene0201_01"": 160}",60,53172,209,25.57270050048828,34.94231033325195,0.9899629599394458,0.14132743792839692,True
480,26.719711303710938,0.018655328545719385,0.03997517004609108,0.6390427052974701,3.322438955307007,2.4024970531463623,scene0063_00-scene0063_02|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 160, ""scene0063_00-scene0063_02"": 160, ""scene0078_00-scene0078_01"": 160, ""scene0147_00-scene0147_01"": 160, ""scene0156_00-scene0156_01"": 160, ""scene0201_00-scene0201_01"": 160}",60,66095,246,26.719711303710938,36.32545852661133,0.9947613524182767,0.10222392745238786,True
481,26.080692291259766,0.008951227180659771,0.032283865846693516,0.6398722231388092,3.163124918937683,2.2138429284095764,scene0156_00-scene0156_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 160, ""scene0063_00-scene0063_02"": 160, ""scene0078_00-scene0078_01"": 161, ""scene0147_00-scene0147_01"": 160, ""scene0156_00-scene0156_01"": 161, ""scene0201_00-scene0201_01"": 160}",60,83540,264,26.080692291259766,22.031478881835938,0.9926307457717843,0.12117791577673935,True
482,26.228235244750977,0.007360017858445644,0.029554911889135838,0.653100997209549,2.465860962867737,1.8903493285179138,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 161, ""scene0063_00-scene0063_02"": 160, ""scene0078_00-scene0078_01"": 161, ""scene0147_00-scene0147_01"": 160, ""scene0156_00-scene0156_01"": 161, ""scene0201_00-scene0201_01"": 161}",59,53074,297,26.228235244750977,41.00545883178711,0.9961700138084925,0.08743724966185043,True
483,26.14231300354004,0.03732934594154358,0.04045523330569267,0.5732870101928711,2.6913715600967407,2.302447557449341,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 161, ""scene0063_00-scene0063_02"": 161, ""scene0078_00-scene0078_01"": 161, ""scene0147_00-scene0147_01"": 161, ""scene0156_00-scene0156_01"": 161, ""scene0201_00-scene0201_01"": 161}",60,35727,191,26.14231300354004,34.56468963623047,0.9662581536951931,0.25757594969703484,True
484,26.519832611083984,0.02291113487444818,0.03965138457715511,0.6220746338367462,3.3205431699752808,2.2163599729537964,scene0063_00-scene0063_02|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 161, ""scene0063_00-scene0063_02"": 162, ""scene0078_00-scene0078_01"": 161, ""scene0147_00-scene0147_01"": 161, ""scene0156_00-scene0156_01"": 162, ""scene0201_00-scene0201_01"": 161}",60,66095,246,26.519832611083984,26.599693298339844,0.9951301908504314,0.09856817547655651,True
485,25.72688388824463,0.014603282092139125,0.028698371723294258,0.6450397968292236,2.445406198501587,1.8035590052604675,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 162, ""scene0063_00-scene0063_02"": 162, ""scene0078_00-scene0078_01"": 161, ""scene0147_00-scene0147_01"": 161, ""scene0156_00-scene0156_01"": 162, ""scene0201_00-scene0201_01"": 162}",59,53074,297,25.72688388824463,23.351764678955078,0.9946453404335506,0.10334538675575732,True
486,25.34202003479004,0.027488425374031067,0.03173325955867767,0.5860966742038727,2.534380555152893,2.0938193798065186,scene0078_00-scene0078_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 162, ""scene0063_00-scene0063_02"": 162, ""scene0078_00-scene0078_01"": 162, ""scene0147_00-scene0147_01"": 162, ""scene0156_00-scene0156_01"": 162, ""scene0201_00-scene0201_01"": 162}",60,53172,209,25.34202003479004,21.01235580444336,0.9846906740981183,0.17431079100545838,True
487,25.224656105041504,0.00916049093939364,0.03017285093665123,0.6422830820083618,2.3461750745773315,1.6628437638282776,scene0001_00-scene0001_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 163, ""scene0063_00-scene0063_02"": 162, ""scene0078_00-scene0078_01"": 163, ""scene0147_00-scene0147_01"": 162, ""scene0156_00-scene0156_01"": 162, ""scene0201_00-scene0201_01"": 162}",46,46457,263,25.224656105041504,34.31013107299805,0.9980023807327508,0.0631763376060519,True
488,27.01265239715576,0.022167195100337267,0.03384561184793711,0.6542650759220123,2.6089344024658203,1.8887013792991638,scene0063_00-scene0063_02|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 163, ""scene0063_00-scene0063_02"": 163, ""scene0078_00-scene0078_01"": 163, ""scene0147_00-scene0147_01"": 162, ""scene0156_00-scene0156_01"": 162, ""scene0201_00-scene0201_01"": 163}",65,39716,236,27.01265239715576,141.04087829589844,0.9907249979443716,0.13588249028148752,True
489,25.683005332946777,0.018835718976333737,0.03661957196891308,0.5613386631011963,3.394029140472412,2.421616554260254,scene0147_00-scene0147_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 163, ""scene0063_00-scene0063_02"": 163, ""scene0078_00-scene0078_01"": 163, ""scene0147_00-scene0147_01"": 163, ""scene0156_00-scene0156_01"": 163, ""scene0201_00-scene0201_01"": 163}",68,86168,253,25.683005332946777,73.39230346679688,0.9732868241323768,0.22959259528906853,True
490,26.08981418609619,0.011636571492999792,0.03139433544129133,0.6369242072105408,3.191608190536499,2.082837700843811,scene0156_00-scene0156_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 163, ""scene0063_00-scene0063_02"": 163, ""scene0078_00-scene0078_01"": 164, ""scene0147_00-scene0147_01"": 163, ""scene0156_00-scene0156_01"": 164, ""scene0201_00-scene0201_01"": 163}",60,83540,264,26.08981418609619,129.8484344482422,0.9978909712763346,0.06491264551312004,True
491,26.3489990234375,0.05166906490921974,0.031156198121607304,0.6028568744659424,2.6646971702575684,2.0972204208374023,scene0201_00-scene0201_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 163, ""scene0063_00-scene0063_02"": 163, ""scene0078_00-scene0078_01"": 164, ""scene0147_00-scene0147_01"": 164, ""scene0156_00-scene0156_01"": 164, ""scene0201_00-scene0201_01"": 164}",73,59789,243,26.3489990234375,69.89120483398438,0.9763211414783122,0.21632635665764977,True
492,25.767876625061035,0.012772788293659687,0.03795474022626877,0.6246370077133179,2.4968478679656982,2.021393358707428,scene0001_00-scene0001_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 164, ""scene0063_00-scene0063_02"": 164, ""scene0078_00-scene0078_01"": 164, ""scene0147_00-scene0147_01"": 164, ""scene0156_00-scene0156_01"": 164, ""scene0201_00-scene0201_01"": 164}",46,29012,245,25.767876625061035,80.97952270507812,0.9985299868445953,0.05420242596477971,True
493,25.685110092163086,0.006756630027666688,0.034366898238658905,0.6187168657779694,3.205903172492981,2.1285073161125183,scene0001_00-scene0001_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 165, ""scene0063_00-scene0063_02"": 164, ""scene0078_00-scene0078_01"": 164, ""scene0147_00-scene0147_01"": 164, ""scene0156_00-scene0156_01"": 165, ""scene0201_00-scene0201_01"": 164}",54,79453,307,25.685110092163086,90.79718780517578,0.9984508157132232,0.055641961972629835,True
494,26.378217697143555,0.010594713967293501,0.028051884844899178,0.6776151657104492,2.4491251707077026,2.0533708333969116,scene0078_00-scene0078_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 165, ""scene0063_00-scene0063_02"": 164, ""scene0078_00-scene0078_01"": 165, ""scene0147_00-scene0147_01"": 164, ""scene0156_00-scene0156_01"": 165, ""scene0201_00-scene0201_01"": 165}",65,57161,254,26.378217697143555,31.35157585144043,0.9707993554195689,0.23989273795236998,True
495,25.477852821350098,0.021929399110376835,0.03852965123951435,0.5680515170097351,2.6762468814849854,2.2816981077194214,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 165, ""scene0063_00-scene0063_02"": 165, ""scene0078_00-scene0078_01"": 165, ""scene0147_00-scene0147_01"": 165, ""scene0156_00-scene0156_01"": 165, ""scene0201_00-scene0201_01"": 165}",60,35727,191,25.477852821350098,35.85824203491211,0.9968450731983501,0.07937206085652107,True
496,25.433195114135742,0.008613481419160962,0.03754487633705139,0.6196397542953491,2.4857726097106934,2.072243869304657,scene0001_00-scene0001_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 166, ""scene0063_00-scene0063_02"": 166, ""scene0078_00-scene0078_01"": 165, ""scene0147_00-scene0147_01"": 165, ""scene0156_00-scene0156_01"": 165, ""scene0201_00-scene0201_01"": 165}",46,29012,245,25.433195114135742,15.217754364013672,0.9600072106582492,0.2799751124986441,True
497,26.21741008758545,0.013821861706674099,0.02647403161972761,0.6693412661552429,2.447327494621277,1.7894071340560913,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 166, ""scene0063_00-scene0063_02"": 166, ""scene0078_00-scene0078_01"": 166, ""scene0147_00-scene0147_01"": 165, ""scene0156_00-scene0156_01"": 165, ""scene0201_00-scene0201_01"": 166}",65,57161,254,26.21741008758545,46.656578063964844,0.975923007358004,0.21811530478632632,True
498,25.550188064575195,0.01884170016273856,0.03608786500990391,0.5651659667491913,3.4052540063858032,2.4247686862945557,scene0147_00-scene0147_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 166, ""scene0063_00-scene0063_02"": 166, ""scene0078_00-scene0078_01"": 166, ""scene0147_00-scene0147_01"": 166, ""scene0156_00-scene0156_01"": 166, ""scene0201_00-scene0201_01"": 166}",68,86168,253,25.550188064575195,18.8475284576416,0.9787089583825425,0.2052526073257481,True
499,25.242321968078613,0.009602125501260161,0.03133952710777521,0.6321489214897156,2.326371192932129,1.775603175163269,scene0001_00-scene0001_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 167, ""scene0063_00-scene0063_02"": 166, ""scene0078_00-scene0078_01"": 167, ""scene0147_00-scene0147_01"": 166, ""scene0156_00-scene0156_01"": 166, ""scene0201_00-scene0201_01"": 166}",46,46457,263,25.242321968078613,19.467239379882812,0.9743590369407414,0.22499831502111314,True
500,25.681151390075684,0.02508291509002447,0.03825427033007145,0.5678550004959106,2.662950038909912,2.30676531791687,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 167, ""scene0063_00-scene0063_02"": 167, ""scene0078_00-scene0078_01"": 167, ""scene0147_00-scene0147_01"": 167, ""scene0156_00-scene0156_01"": 166, ""scene0201_00-scene0201_01"": 166}",60,35727,191,25.681151390075684,29.9032039642334,0.9061204349086591,0.42301983891211253,True
501,26.554710388183594,0.016922084148973227,0.03092571347951889,0.6442688703536987,3.3066877126693726,2.0056437253952026,scene0201_00-scene0201_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 167, ""scene0063_00-scene0063_02"": 167, ""scene0078_00-scene0078_01"": 167, ""scene0147_00-scene0147_01"": 167, ""scene0156_00-scene0156_01"": 167, ""scene0201_00-scene0201_01"": 167}",73,90157,298,26.554710388183594,19.287378311157227,0.9949558983007538,0.10031233214033597,True
502,25.835753440856934,0.015311428811401129,0.031176420859992504,0.5977868139743805,2.6603628396987915,2.169176399707794,scene0147_00-scene0147_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 167, ""scene0063_00-scene0063_02"": 167, ""scene0078_00-scene0078_01"": 167, ""scene0147_00-scene0147_01"": 168, ""scene0156_00-scene0156_01"": 167, ""scene0201_00-scene0201_01"": 168}",73,59789,243,25.835753440856934,93.0365982055664,0.9746275925605657,0.223832540456445,True
503,26.241969108581543,0.019332896452397108,0.032288496382534504,0.6367371082305908,3.1664183139801025,2.0648507475852966,scene0078_00-scene0078_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 167, ""scene0063_00-scene0063_02"": 167, ""scene0078_00-scene0078_01"": 168, ""scene0147_00-scene0147_01"": 168, ""scene0156_00-scene0156_01"": 168, ""scene0201_00-scene0201_01"": 168}",60,83540,264,26.241969108581543,25.776180267333984,0.9894420540722539,0.1449284646285544,True
