optimizer_update,total,loss_ce,loss_mask,loss_dice,loss_region,loss_consistency,micro_step_pair_ids,pair_exposure_counts,effective_instance_targets,effective_valid_model_rows,effective_valid_regions,mean_micro_loss,gradient_norm_before_clip,optimizer_group_0_gradient_norm,optimizer_group_1_gradient_norm,all_gradients_finite
448,25.549113273620605,0.013105892576277256,0.029854842461645603,0.6466708481311798,2.443127393722534,3.445766568183899,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 150, ""scene0063_00-scene0063_02"": 149, ""scene0078_00-scene0078_01"": 149, ""scene0147_00-scene0147_01"": 149, ""scene0156_00-scene0156_01"": 149, ""scene0201_00-scene0201_01"": 150}",59,53074,297,25.549113273620605,26.540922164916992,0.9998846366174432,0.015188683871233361,True
449,25.88933753967285,0.03317021764814854,0.04117439314723015,0.5722209215164185,2.6823703050613403,3.95175302028656,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 150, ""scene0063_00-scene0063_02"": 150, ""scene0078_00-scene0078_01"": 149, ""scene0147_00-scene0147_01"": 150, ""scene0156_00-scene0156_01"": 149, ""scene0201_00-scene0201_01"": 150}",60,35727,191,25.88933753967285,55.095428466796875,0.9998628123765697,0.016562421832935523,True
450,26.125158309936523,0.01239411998540163,0.03253273293375969,0.6418066620826721,3.152605175971985,3.5451242923736572,scene0078_00-scene0078_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 150, ""scene0063_00-scene0063_02"": 150, ""scene0078_00-scene0078_01"": 150, ""scene0147_00-scene0147_01"": 150, ""scene0156_00-scene0156_01"": 150, ""scene0201_00-scene0201_01"": 150}",60,83540,264,26.125158309936523,15.821953773498535,0.9973647637228744,0.07254934755151222,True
451,25.490633964538574,0.008499747142195702,0.035518091171979904,0.6148771643638611,3.163336992263794,3.4739952087402344,scene0156_00-scene0156_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 151, ""scene0063_00-scene0063_02"": 150, ""scene0078_00-scene0078_01"": 150, ""scene0147_00-scene0147_01"": 150, ""scene0156_00-scene0156_01"": 151, ""scene0201_00-scene0201_01"": 150}",54,79453,307,25.490633964538574,27.673871994018555,0.9997274930388895,0.023338558771034343,True
452,26.673646926879883,0.021311516873538494,0.03610088583081961,0.6589845418930054,2.5936869382858276,3.5007141828536987,scene0201_00-scene0201_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 151, ""scene0063_00-scene0063_02"": 151, ""scene0078_00-scene0078_01"": 150, ""scene0147_00-scene0147_01"": 150, ""scene0156_00-scene0156_01"": 151, ""scene0201_00-scene0201_01"": 151}",65,39716,236,26.673646926879883,24.80759620666504,0.9998657029516568,0.01638520220967297,True
453,25.735594749450684,0.04350399225950241,0.03307181037962437,0.5884733200073242,2.546845555305481,3.800154685974121,scene0147_00-scene0147_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 151, ""scene0063_00-scene0063_02"": 151, ""scene0078_00-scene0078_01"": 151, ""scene0147_00-scene0147_01"": 151, ""scene0156_00-scene0156_01"": 151, ""scene0201_00-scene0201_01"": 151}",60,53172,209,25.735594749450684,46.727577209472656,0.9999652570919866,0.00832921111508401,True
454,25.877683639526367,0.03949982766062021,0.040423616766929626,0.5788560509681702,2.682881712913513,3.889986038208008,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 151, ""scene0063_00-scene0063_02"": 152, ""scene0078_00-scene0078_01"": 151, ""scene0147_00-scene0147_01"": 152, ""scene0156_00-scene0156_01"": 151, ""scene0201_00-scene0201_01"": 151}",60,35727,191,25.877683639526367,102.27629852294922,0.9999699961359441,0.0077423917638662415,True
455,26.815160751342773,0.015842522028833628,0.03133601974695921,0.6431960463523865,3.261529326438904,3.508521318435669,scene0201_00-scene0201_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 151, ""scene0063_00-scene0063_02"": 152, ""scene0078_00-scene0078_01"": 151, ""scene0147_00-scene0147_01"": 152, ""scene0156_00-scene0156_01"": 152, ""scene0201_00-scene0201_01"": 152}",73,90157,298,26.815160751342773,96.37528228759766,0.999989006467284,0.004690340331330263,True
456,25.330138206481934,0.012497728690505028,0.030814831145107746,0.6440353393554688,2.3322635889053345,3.718068838119507,scene0001_00-scene0001_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 152, ""scene0063_00-scene0063_02"": 152, ""scene0078_00-scene0078_01"": 152, ""scene0147_00-scene0147_01"": 152, ""scene0156_00-scene0156_01"": 152, ""scene0201_00-scene0201_01"": 152}",46,46457,263,25.330138206481934,18.431427001953125,0.9981935272631302,0.06007924401027261,True
457,26.103206634521484,0.04641294153407216,0.031586007215082645,0.6020063757896423,2.660797119140625,3.6508315801620483,scene0147_00-scene0147_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 152, ""scene0063_00-scene0063_02"": 152, ""scene0078_00-scene0078_01"": 152, ""scene0147_00-scene0147_01"": 153, ""scene0156_00-scene0156_01"": 152, ""scene0201_00-scene0201_01"": 153}",73,59789,243,26.103206634521484,28.608776092529297,0.9998025406302162,0.019864741832986643,True
458,26.655256271362305,0.022800172679126263,0.03972777538001537,0.6205250322818756,3.2915481328964233,3.407505750656128,scene0156_00-scene0156_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 152, ""scene0063_00-scene0063_02"": 153, ""scene0078_00-scene0078_01"": 152, ""scene0147_00-scene0147_01"": 153, ""scene0156_00-scene0156_01"": 153, ""scene0201_00-scene0201_01"": 153}",60,66095,246,26.655256271362305,155.40655517578125,0.9999891121334918,0.004691302192239392,True
459,25.165200233459473,0.011386261088773608,0.030839462764561176,0.6418096721172333,2.3197550773620605,3.672780156135559,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 153, ""scene0063_00-scene0063_02"": 153, ""scene0078_00-scene0078_01"": 153, ""scene0147_00-scene0147_01"": 153, ""scene0156_00-scene0156_01"": 153, ""scene0201_00-scene0201_01"": 153}",46,46457,263,25.165200233459473,15.157024383544922,0.9975423146761423,0.07006559605969193,True
460,25.752038955688477,0.011986153665930033,0.030128691345453262,0.645903080701828,2.4412039518356323,3.6324684619903564,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 154, ""scene0063_00-scene0063_02"": 153, ""scene0078_00-scene0078_01"": 153, ""scene0147_00-scene0147_01"": 153, ""scene0156_00-scene0156_01"": 153, ""scene0201_00-scene0201_01"": 154}",59,53074,297,25.752038955688477,23.421234130859375,0.9992850923125852,0.037802847256257856,True
461,25.81266498565674,0.03875874541699886,0.03978376090526581,0.5727807879447937,2.6987088918685913,3.7858930826187134,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 154, ""scene0063_00-scene0063_02"": 154, ""scene0078_00-scene0078_01"": 153, ""scene0147_00-scene0147_01"": 154, ""scene0156_00-scene0156_01"": 153, ""scene0201_00-scene0201_01"": 154}",60,35727,191,25.81266498565674,26.778451919555664,0.9991990359897643,0.04001479225181749,True
462,26.347557067871094,0.012518601026386023,0.03189156763255596,0.6364787817001343,3.1938979625701904,3.651628851890564,scene0156_00-scene0156_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 154, ""scene0063_00-scene0063_02"": 154, ""scene0078_00-scene0078_01"": 154, ""scene0147_00-scene0147_01"": 154, ""scene0156_00-scene0156_01"": 154, ""scene0201_00-scene0201_01"": 154}",60,83540,264,26.347557067871094,71.64900207519531,0.9998611912241966,0.01666063088491261,True
463,26.297542572021484,0.04001994151622057,0.039738111197948456,0.5671845972537994,2.6992613077163696,3.750605344772339,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 154, ""scene0063_00-scene0063_02"": 155, ""scene0078_00-scene0078_01"": 154, ""scene0147_00-scene0147_01"": 155, ""scene0156_00-scene0156_01"": 154, ""scene0201_00-scene0201_01"": 154}",60,35727,191,26.297542572021484,63.40866470336914,0.9999081419750538,0.013554023231396943,True
464,26.60772705078125,0.021751943044364452,0.03093616757541895,0.6489439606666565,3.326434373855591,3.6035618782043457,scene0156_00-scene0156_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 154, ""scene0063_00-scene0063_02"": 155, ""scene0078_00-scene0078_01"": 154, ""scene0147_00-scene0147_01"": 155, ""scene0156_00-scene0156_01"": 155, ""scene0201_00-scene0201_01"": 155}",73,90157,298,26.60772705078125,20.04707145690918,0.9994264501391479,0.033862742657023576,True
465,25.106616020202637,0.014108520466834307,0.03006363846361637,0.6414754986763,2.307021975517273,3.551871418952942,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 155, ""scene0063_00-scene0063_02"": 155, ""scene0078_00-scene0078_01"": 155, ""scene0147_00-scene0147_01"": 155, ""scene0156_00-scene0156_01"": 155, ""scene0201_00-scene0201_01"": 155}",46,46457,263,25.106616020202637,17.50664710998535,0.9986431462989257,0.052071953855007784,True
466,26.00993824005127,0.01757716527208686,0.03536174353212118,0.6465378403663635,2.467527747154236,3.752528429031372,scene0063_00-scene0063_02|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 155, ""scene0063_00-scene0063_02"": 156, ""scene0078_00-scene0078_01"": 156, ""scene0147_00-scene0147_01"": 155, ""scene0156_00-scene0156_01"": 155, ""scene0201_00-scene0201_01"": 155}",52,33099,202,26.00993824005127,23.440189361572266,0.9987556686402695,0.04986932572738354,True
467,25.735512733459473,0.013233263976871967,0.029644016176462173,0.6482411026954651,2.425727963447571,3.711326479911804,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 156, ""scene0063_00-scene0063_02"": 156, ""scene0078_00-scene0078_01"": 156, ""scene0147_00-scene0147_01"": 155, ""scene0156_00-scene0156_01"": 155, ""scene0201_00-scene0201_01"": 156}",59,53074,297,25.735512733459473,18.101787567138672,0.9979951027207367,0.06328999537015094,True
468,25.319190979003906,0.0357901300303638,0.036030739545822144,0.5640672743320465,3.3980478048324585,3.8359897136688232,scene0156_00-scene0156_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 156, ""scene0063_00-scene0063_02"": 156, ""scene0078_00-scene0078_01"": 156, ""scene0147_00-scene0147_01"": 156, ""scene0156_00-scene0156_01"": 156, ""scene0201_00-scene0201_01"": 156}",68,86168,253,25.319190979003906,247.36962890625,0.9999978505862465,0.002018426457534311,True
469,26.582772254943848,0.022727012634277344,0.040473828092217445,0.6159555017948151,3.3521368503570557,3.8212798833847046,scene0063_00-scene0063_02|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 156, ""scene0063_00-scene0063_02"": 157, ""scene0078_00-scene0078_01"": 156, ""scene0147_00-scene0147_01"": 156, ""scene0156_00-scene0156_01"": 157, ""scene0201_00-scene0201_01"": 156}",60,66095,246,26.582772254943848,25.096437454223633,0.9992916367842848,0.03763151702238566,True
470,24.369505882263184,0.02934312867000699,0.0349392369389534,0.5597822070121765,2.526089906692505,3.9698296785354614,scene0001_00-scene0001_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 157, ""scene0063_00-scene0063_02"": 157, ""scene0078_00-scene0078_01"": 156, ""scene0147_00-scene0147_01"": 157, ""scene0156_00-scene0156_01"": 157, ""scene0201_00-scene0201_01"": 156}",54,49085,252,24.369505882263184,68.02494812011719,0.9999428964838784,0.010685546605358637,True
471,26.64896011352539,0.02126834262162447,0.02744497824460268,0.6753412485122681,2.435220241546631,3.8399850130081177,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 157, ""scene0063_00-scene0063_02"": 157, ""scene0078_00-scene0078_01"": 157, ""scene0147_00-scene0147_01"": 157, ""scene0156_00-scene0156_01"": 157, ""scene0201_00-scene0201_01"": 157}",65,57161,254,26.64896011352539,111.22686004638672,0.999940558801606,0.010904723883713,True
472,26.653922080993652,0.013646142091602087,0.03926053084433079,0.616556704044342,3.3411890268325806,3.5952876806259155,scene0156_00-scene0156_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 157, ""scene0063_00-scene0063_02"": 158, ""scene0078_00-scene0078_01"": 157, ""scene0147_00-scene0147_01"": 157, ""scene0156_00-scene0156_01"": 158, ""scene0201_00-scene0201_01"": 157}",60,66095,246,26.653922080993652,72.85807037353516,0.9999625958348097,0.00865317964970943,True
473,25.58529758453369,0.011685373727232218,0.03094350825995207,0.6465996503829956,2.4343022108078003,3.664758563041687,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 158, ""scene0063_00-scene0063_02"": 158, ""scene0078_00-scene0078_01"": 157, ""scene0147_00-scene0147_01"": 157, ""scene0156_00-scene0156_01"": 158, ""scene0201_00-scene0201_01"": 158}",59,53074,297,25.58529758453369,15.350114822387695,0.9995173422427837,0.031065329121564275,True
474,25.49431324005127,0.021571001037955284,0.03302853275090456,0.5880494117736816,2.5361024141311646,3.997518301010132,scene0147_00-scene0147_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 158, ""scene0063_00-scene0063_02"": 158, ""scene0078_00-scene0078_01"": 158, ""scene0147_00-scene0147_01"": 158, ""scene0156_00-scene0156_01"": 158, ""scene0201_00-scene0201_01"": 158}",60,53172,209,25.49431324005127,21.345848083496094,0.9998694487959915,0.016154321207768486,True
475,25.93436336517334,0.034185001626610756,0.040936097502708435,0.5756143927574158,2.6877437829971313,3.551446557044983,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 158, ""scene0063_00-scene0063_02"": 159, ""scene0078_00-scene0078_01"": 158, ""scene0147_00-scene0147_01"": 159, ""scene0156_00-scene0156_01"": 158, ""scene0201_00-scene0201_01"": 158}",60,35727,191,25.93436336517334,78.63156127929688,0.9998733803021319,0.01590953013149781,True
476,26.742534637451172,0.01895646471530199,0.034532057121396065,0.6094794571399689,3.1641520261764526,3.802047610282898,scene0156_00-scene0156_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 159, ""scene0063_00-scene0063_02"": 159, ""scene0078_00-scene0078_01"": 158, ""scene0147_00-scene0147_01"": 159, ""scene0156_00-scene0156_01"": 159, ""scene0201_00-scene0201_01"": 158}",54,79453,307,26.742534637451172,17.61761474609375,0.99912766149588,0.04175716245677621,True
477,26.100825309753418,0.014978365041315556,0.027338986285030842,0.6699377000331879,2.438355326652527,3.73172128200531,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 159, ""scene0063_00-scene0063_02"": 159, ""scene0078_00-scene0078_01"": 159, ""scene0147_00-scene0147_01"": 159, ""scene0156_00-scene0156_01"": 159, ""scene0201_00-scene0201_01"": 159}",65,57161,254,26.100825309753418,28.01711654663086,0.9987849317857064,0.049281098373445895,True
478,25.487122535705566,0.010086783673614264,0.030412860214710236,0.6536246836185455,2.452550530433655,3.3266912698745728,scene0001_00-scene0001_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 160, ""scene0063_00-scene0063_02"": 159, ""scene0078_00-scene0078_01"": 159, ""scene0147_00-scene0147_01"": 159, ""scene0156_00-scene0156_01"": 159, ""scene0201_00-scene0201_01"": 160}",59,53074,297,25.487122535705566,17.48967742919922,0.9998274444363127,0.018572813782592363,True
479,26.218069076538086,0.08235964551568031,0.031739073805511,0.5879001021385193,2.536625862121582,3.8646578788757324,scene0078_00-scene0078_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 160, ""scene0063_00-scene0063_02"": 159, ""scene0078_00-scene0078_01"": 160, ""scene0147_00-scene0147_01"": 160, ""scene0156_00-scene0156_01"": 159, ""scene0201_00-scene0201_01"": 160}",60,53172,209,26.218069076538086,96.4591293334961,0.9999916655086162,0.004090082314835122,True
480,26.384220123291016,0.02772928075864911,0.04185246117413044,0.6324687600135803,3.304200291633606,3.430262565612793,scene0063_00-scene0063_02|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 160, ""scene0063_00-scene0063_02"": 160, ""scene0078_00-scene0078_01"": 160, ""scene0147_00-scene0147_01"": 160, ""scene0156_00-scene0156_01"": 160, ""scene0201_00-scene0201_01"": 160}",60,66095,246,26.384220123291016,21.240943908691406,0.9995334263072447,0.03054085135429206,True
481,26.021687507629395,0.010883979499340057,0.03355283755809069,0.6502142548561096,3.155218005180359,3.791188955307007,scene0156_00-scene0156_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 160, ""scene0063_00-scene0063_02"": 160, ""scene0078_00-scene0078_01"": 161, ""scene0147_00-scene0147_01"": 160, ""scene0156_00-scene0156_01"": 161, ""scene0201_00-scene0201_01"": 160}",60,83540,264,26.021687507629395,1102.3831787109375,0.9999992959170924,0.0012088696137024385,True
482,25.549402236938477,0.010099522769451141,0.029096161015331745,0.6510002315044403,2.4356871843338013,3.523788571357727,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 161, ""scene0063_00-scene0063_02"": 160, ""scene0078_00-scene0078_01"": 161, ""scene0147_00-scene0147_01"": 160, ""scene0156_00-scene0156_01"": 161, ""scene0201_00-scene0201_01"": 161}",59,53074,297,25.549402236938477,57.93558883666992,0.9999794155474389,0.006413955093262743,True
483,25.757412910461426,0.032206003088504076,0.04017827846109867,0.5673759877681732,2.69720196723938,3.554905414581299,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 161, ""scene0063_00-scene0063_02"": 161, ""scene0078_00-scene0078_01"": 161, ""scene0147_00-scene0147_01"": 161, ""scene0156_00-scene0156_01"": 161, ""scene0201_00-scene0201_01"": 161}",60,35727,191,25.757412910461426,77.94559478759766,0.999892283101846,0.014674121766576181,True
484,26.140419006347656,0.018299265298992395,0.04037179611623287,0.6136020421981812,3.3026202917099,3.2856249809265137,scene0063_00-scene0063_02|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 161, ""scene0063_00-scene0063_02"": 162, ""scene0078_00-scene0078_01"": 161, ""scene0147_00-scene0147_01"": 161, ""scene0156_00-scene0156_01"": 162, ""scene0201_00-scene0201_01"": 161}",60,66095,246,26.140419006347656,26.3554744720459,0.9995256815755549,0.030795979876616513,True
485,26.057826042175293,0.024590655229985714,0.02863014955073595,0.6373805105686188,2.4492664337158203,3.582110643386841,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 162, ""scene0063_00-scene0063_02"": 162, ""scene0078_00-scene0078_01"": 161, ""scene0147_00-scene0147_01"": 161, ""scene0156_00-scene0156_01"": 162, ""scene0201_00-scene0201_01"": 162}",59,53074,297,26.057826042175293,158.30474853515625,0.99999341012611,0.003635013505551811,True
486,25.61513614654541,0.032760138623416424,0.03181480336934328,0.5837651789188385,2.551496148109436,3.85042941570282,scene0078_00-scene0078_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 162, ""scene0063_00-scene0063_02"": 162, ""scene0078_00-scene0078_01"": 162, ""scene0147_00-scene0147_01"": 162, ""scene0156_00-scene0156_01"": 162, ""scene0201_00-scene0201_01"": 162}",60,53172,209,25.61513614654541,54.36429977416992,0.9999796643908491,0.006367733162602725,True
487,24.733162879943848,0.012687846552580595,0.03159987274557352,0.6302398443222046,2.3240004777908325,3.269697666168213,scene0001_00-scene0001_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 163, ""scene0063_00-scene0063_02"": 162, ""scene0078_00-scene0078_01"": 163, ""scene0147_00-scene0147_01"": 162, ""scene0156_00-scene0156_01"": 162, ""scene0201_00-scene0201_01"": 162}",46,46457,263,24.733162879943848,25.132495880126953,0.99775360930582,0.06698889453538384,True
488,26.6869535446167,0.020360383670777082,0.03523542359471321,0.6544590890407562,2.592252492904663,3.4520387649536133,scene0063_00-scene0063_02|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 163, ""scene0063_00-scene0063_02"": 163, ""scene0078_00-scene0078_01"": 163, ""scene0147_00-scene0147_01"": 162, ""scene0156_00-scene0156_01"": 162, ""scene0201_00-scene0201_01"": 163}",65,39716,236,26.6869535446167,29.644004821777344,0.9999710191127765,0.007599562730420476,True
489,25.37664794921875,0.020078956615179777,0.03607580065727234,0.558141440153122,3.3612576723098755,3.7066022157669067,scene0147_00-scene0147_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 163, ""scene0063_00-scene0063_02"": 163, ""scene0078_00-scene0078_01"": 163, ""scene0147_00-scene0147_01"": 163, ""scene0156_00-scene0156_01"": 163, ""scene0201_00-scene0201_01"": 163}",68,86168,253,25.37664794921875,30.810890197753906,0.9998837626690691,0.015241331772235304,True
490,25.82345676422119,0.01911701075732708,0.030581453815102577,0.6276551485061646,3.1334891319274902,3.492840528488159,scene0156_00-scene0156_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 163, ""scene0063_00-scene0063_02"": 163, ""scene0078_00-scene0078_01"": 164, ""scene0147_00-scene0147_01"": 163, ""scene0156_00-scene0156_01"": 164, ""scene0201_00-scene0201_01"": 163}",60,83540,264,25.82345676422119,19.85262107849121,0.998328303259905,0.0577968525353789,True
491,26.174856185913086,0.04420883860439062,0.031085891649127007,0.5937453508377075,2.6528306007385254,3.740694046020508,scene0201_00-scene0201_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 163, ""scene0063_00-scene0063_02"": 163, ""scene0078_00-scene0078_01"": 164, ""scene0147_00-scene0147_01"": 164, ""scene0156_00-scene0156_01"": 164, ""scene0201_00-scene0201_01"": 164}",73,59789,243,26.174856185913086,38.0556526184082,0.9998291177955526,0.018484335724773985,True
492,25.39998435974121,0.031708319671452045,0.037588952109217644,0.6219454109668732,2.4852694272994995,3.230185627937317,scene0001_00-scene0001_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 164, ""scene0063_00-scene0063_02"": 164, ""scene0078_00-scene0078_01"": 164, ""scene0147_00-scene0147_01"": 164, ""scene0156_00-scene0156_01"": 164, ""scene0201_00-scene0201_01"": 164}",46,29012,245,25.39998435974121,24.65181541442871,0.9989617839922567,0.04555490169986844,True
493,25.177949905395508,0.007936753798276186,0.032460976392030716,0.6033828854560852,3.155366897583008,3.633185863494873,scene0001_00-scene0001_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 165, ""scene0063_00-scene0063_02"": 164, ""scene0078_00-scene0078_01"": 164, ""scene0147_00-scene0147_01"": 164, ""scene0156_00-scene0156_01"": 165, ""scene0201_00-scene0201_01"": 164}",54,79453,307,25.177949905395508,91.15392303466797,0.9999778514270755,0.006658428208376003,True
494,26.134784698486328,0.021106530912220478,0.02646440640091896,0.6671691536903381,2.4464906454086304,3.7029342651367188,scene0078_00-scene0078_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 165, ""scene0063_00-scene0063_02"": 164, ""scene0078_00-scene0078_01"": 165, ""scene0147_00-scene0147_01"": 164, ""scene0156_00-scene0156_01"": 165, ""scene0201_00-scene0201_01"": 165}",65,57161,254,26.134784698486328,20.47148323059082,0.9990773764935379,0.04294403412524287,True
495,26.03500747680664,0.03445149213075638,0.04027692601084709,0.5693801641464233,2.6688770055770874,3.725933074951172,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 165, ""scene0063_00-scene0063_02"": 165, ""scene0078_00-scene0078_01"": 165, ""scene0147_00-scene0147_01"": 165, ""scene0156_00-scene0156_01"": 165, ""scene0201_00-scene0201_01"": 165}",60,35727,191,26.03500747680664,30.094676971435547,0.9993163835468436,0.03696896771938653,True
496,25.196890830993652,0.01821253728121519,0.03749721497297287,0.6200551390647888,2.4574543237686157,3.6661347150802612,scene0001_00-scene0001_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 166, ""scene0063_00-scene0063_02"": 166, ""scene0078_00-scene0078_01"": 165, ""scene0147_00-scene0147_01"": 165, ""scene0156_00-scene0156_01"": 165, ""scene0201_00-scene0201_01"": 165}",46,29012,245,25.196890830993652,51.70281219482422,0.9999522029988189,0.009777792203516107,True
497,26.32970428466797,0.02034942340105772,0.028092156164348125,0.6663554012775421,2.4449163675308228,3.824687123298645,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 166, ""scene0063_00-scene0063_02"": 166, ""scene0078_00-scene0078_01"": 166, ""scene0147_00-scene0147_01"": 165, ""scene0156_00-scene0156_01"": 165, ""scene0201_00-scene0201_01"": 166}",65,57161,254,26.32970428466797,21.88227653503418,0.9984840580574874,0.05504015775583275,True
498,25.752824783325195,0.02183071617037058,0.037110475823283195,0.5546025633811951,3.3926820755004883,4.070497393608093,scene0147_00-scene0147_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 166, ""scene0063_00-scene0063_02"": 166, ""scene0078_00-scene0078_01"": 166, ""scene0147_00-scene0147_01"": 166, ""scene0156_00-scene0156_01"": 166, ""scene0201_00-scene0201_01"": 166}",68,86168,253,25.752824783325195,38.39897537231445,0.9999197937667295,0.012660712108309938,True
499,25.027347564697266,0.013428804464638233,0.031098337844014168,0.6351101696491241,2.3075811862945557,3.635057806968689,scene0001_00-scene0001_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 167, ""scene0063_00-scene0063_02"": 166, ""scene0078_00-scene0078_01"": 167, ""scene0147_00-scene0147_01"": 166, ""scene0156_00-scene0156_01"": 166, ""scene0201_00-scene0201_01"": 166}",46,46457,263,25.027347564697266,18.60317611694336,0.9992383676183288,0.03901765644698753,True
500,25.647499084472656,0.041270180605351925,0.03900804929435253,0.5627779513597488,2.6644076108932495,3.788999915122986,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 167, ""scene0063_00-scene0063_02"": 167, ""scene0078_00-scene0078_01"": 167, ""scene0147_00-scene0147_01"": 167, ""scene0156_00-scene0156_01"": 166, ""scene0201_00-scene0201_01"": 166}",60,35727,191,25.647499084472656,30.32150650024414,0.9991193755628925,0.04195717620802838,True
501,26.908596992492676,0.013036279007792473,0.032000141218304634,0.641694188117981,3.277681350708008,3.8736621141433716,scene0201_00-scene0201_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 167, ""scene0063_00-scene0063_02"": 167, ""scene0078_00-scene0078_01"": 167, ""scene0147_00-scene0147_01"": 167, ""scene0156_00-scene0156_01"": 167, ""scene0201_00-scene0201_01"": 167}",73,90157,298,26.908596992492676,33.85321044921875,0.9996412254796682,0.02678513004923963,True
502,25.976022720336914,0.03024919517338276,0.031390774063766,0.5904824435710907,2.650336503982544,3.734009027481079,scene0147_00-scene0147_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 167, ""scene0063_00-scene0063_02"": 167, ""scene0078_00-scene0078_01"": 167, ""scene0147_00-scene0147_01"": 168, ""scene0156_00-scene0156_01"": 167, ""scene0201_00-scene0201_01"": 168}",73,59789,243,25.976022720336914,108.90516662597656,0.9999938660313911,0.0034975649958775526,True
503,25.881132125854492,0.01618568762205541,0.030808689072728157,0.6301970481872559,3.1665955781936646,3.5837215185165405,scene0078_00-scene0078_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 167, ""scene0063_00-scene0063_02"": 167, ""scene0078_00-scene0078_01"": 168, ""scene0147_00-scene0147_01"": 168, ""scene0156_00-scene0156_01"": 168, ""scene0201_00-scene0201_01"": 168}",60,83540,264,25.881132125854492,31.54573631286621,0.998946051575548,0.04589823571075519,True
